ts,open,high,low,close,volume
1700000000,150.000000,151.000000,149.000000,150.000000,1200.0
1700003600,150.000000,153.930040,149.000000,152.930040,1200.0
1700007200,152.930040,156.741275,151.930040,155.741275,1200.0
1700010800,155.741275,159.319637,154.741275,158.319637,1200.0
1700014400,158.319637,161.560341,157.319637,160.560341,1200.0
1700018000,160.560341,163.372065,159.560341,162.372065,1200.0
1700021600,162.372065,164.680586,161.372065,163.680586,1200.0
1700025200,163.680586,165.431746,162.680586,164.431746,1200.0
1700028800,164.431746,165.593604,163.431746,164.593604,1200.0
1700032400,164.593604,165.593604,163.157714,164.157714,1200.0
1700036000,164.157714,165.157714,162.139461,163.139461,1200.0
1700039600,163.139461,164.139461,160.577446,161.577446,1200.0
1700043200,161.577446,162.577446,158.531948,159.531948,1200.0
1700046800,159.531948,160.531948,156.082521,157.082521,1200.0
1700050400,157.082521,158.082521,153.324822,154.324822,1200.0
1700054000,154.324822,155.324822,150.366800,151.366800,1200.0
1700057600,151.366800,152.366800,147.324388,148.324388,1200.0
1700061200,148.324388,149.324388,144.316883,145.316883,1200.0
1700064800,145.316883,146.316883,141.462193,142.462193,1200.0
1700068400,142.462193,143.462193,138.872132,139.872132,1200.0
1700072000,139.872132,140.872132,136.647963,137.647963,1200.0
1700075600,137.647963,138.647963,134.876363,135.876363,1200.0
1700079200,135.876363,136.876363,133.625969,134.625969,1200.0
1700082800,134.625969,135.625969,132.944635,133.944635,1200.0
1700086400,133.944635,134.944635,132.857531,133.857531,1200.0
1700090000,133.857531,135.366136,132.857531,134.366136,1200.0
1700093600,134.366136,136.448180,133.366136,135.448180,1200.0
1700097200,135.448180,138.058533,134.448180,137.058533,1200.0
1700100800,137.058533,140.131000,136.058533,139.131000,1200.0
1700104400,139.131000,142.580967,138.131000,141.580967,1200.0
1700108000,141.580967,145.308768,140.580967,144.308768,1200.0
1700111600,144.308768,148.203659,143.308768,147.203659,1200.0
1700115200,147.203659,151.148238,146.203659,150.148238,1200.0
1700118800,150.148238,154.023120,149.148238,153.023120,1200.0
1700122400,153.023120,156.711700,152.023120,155.711700,1200.0
1700126000,155.711700,159.104799,154.711700,158.104799,1200.0
1700129600,158.104799,161.105018,157.104799,160.105018,1200.0
1700133200,160.105018,162.630621,159.105018,161.630621,1200.0
1700136800,161.630621,163.618795,160.630621,162.618795,1200.0
1700140400,162.618795,164.028150,161.618795,163.028150,1200.0
1700144000,163.028150,164.028150,161.840374,162.840374,1200.0
1700147600,162.840374,163.840374,161.060958,162.060958,1200.0
1700151200,162.060958,163.060958,159.718984,160.718984,1200.0
1700154800,160.718984,161.718984,157.865956,158.865956,1200.0
1700158400,158.865956,159.865956,155.573758,156.573758,1200.0
1700162000,156.573758,157.573758,152.931777,153.931777,1200.0
1700165600,153.931777,154.931777,150.043349,151.043349,1200.0
1700169200,151.043349,152.043349,147.021631,148.021631,1200.0
