ts,open,high,low,close,volume
1700000000,75.000000,76.000000,74.000000,75.000000,600.0
1700003600,75.000000,76.898048,74.000000,75.898048,600.0
1700007200,75.898048,77.784424,74.898048,76.784424,600.0
1700010800,76.784424,78.647635,75.784424,77.647635,600.0
1700014400,77.647635,79.476553,76.647635,78.476553,600.0
1700018000,78.476553,80.260584,77.476553,79.260584,600.0
1700021600,79.260584,80.989833,78.260584,79.989833,600.0
1700025200,79.989833,81.655261,78.989833,80.655261,600.0
1700028800,80.655261,82.248826,79.655261,81.248826,600.0
1700032400,81.248826,82.763606,80.248826,81.763606,600.0
1700036000,81.763606,83.193908,80.763606,82.193908,600.0
1700039600,82.193908,83.535358,81.193908,82.535358,600.0
1700043200,82.535358,83.784970,81.535358,82.784970,600.0
1700046800,82.784970,83.941188,81.784970,82.941188,600.0
1700050400,82.941188,84.003916,81.941188,83.003916,600.0
1700054000,83.003916,84.003916,81.974515,82.974515,600.0
1700057600,82.974515,83.974515,81.855785,82.855785,600.0
1700061200,82.855785,83.855785,81.651919,82.651919,600.0
1700064800,82.651919,83.651919,81.368439,82.368439,600.0
1700068400,82.368439,83.368439,81.012110,82.012110,600.0
1700072000,82.012110,83.012110,80.590833,81.590833,600.0
1700075600,81.590833,82.590833,80.113522,81.113522,600.0
1700079200,81.113522,82.113522,79.589966,80.589966,600.0
1700082800,80.589966,81.589966,79.030676,80.030676,600.0
1700086400,80.030676,81.030676,78.446720,79.446720,600.0
1700090000,79.446720,80.446720,77.849551,78.849551,600.0
1700093600,78.849551,79.849551,77.250829,78.250829,600.0
1700097200,78.250829,79.250829,76.662237,77.662237,600.0
1700100800,77.662237,78.662237,76.095301,77.095301,600.0
1700104400,77.095301,78.095301,75.561207,76.561207,600.0
1700108000,76.561207,77.561207,75.070632,76.070632,600.0
1700111600,76.070632,77.070632,74.633571,75.633571,600.0
1700115200,75.633571,76.633571,74.259185,75.259185,600.0
1700118800,75.259185,76.259185,73.955657,74.955657,600.0
1700122400,74.955657,75.955657,73.730064,74.730064,600.0
1700126000,74.730064,75.730064,73.588267,74.588267,600.0
1700129600,74.588267,75.588267,73.534819,74.534819,600.0
1700133200,74.534819,75.572896,73.534819,74.572896,600.0
1700136800,74.572896,75.704243,73.572896,74.704243,600.0
1700140400,74.704243,75.929152,73.704243,74.929152,600.0
1700144000,74.929152,76.246454,73.929152,75.246454,600.0
1700147600,75.246454,76.653538,74.246454,75.653538,600.0
1700151200,75.653538,77.146393,74.653538,76.146393,600.0
1700154800,76.146393,77.719668,75.146393,76.719668,600.0
1700158400,76.719668,78.366758,75.719668,77.366758,600.0
1700162000,77.366758,79.079907,76.366758,78.079907,600.0
1700165600,78.079907,79.850326,77.079907,78.850326,600.0
1700169200,78.850326,80.668334,77.850326,79.668334,600.0
